ts,x,y,z,ls
1.6692470795995397e+18,0.0,-0.0005000000237487257,0.0,-70.22702026367188
1.6692470800412014e+18,0.0,-0.0005000000237487257,0.0,-70.32374572753906
1.6692470804409915e+18,0.0,-0.0005000000237487257,0.0,-70.44062042236328
1.669247080857812e+18,0.0,-0.0005000000237487257,0.0,-70.58232116699219
1.6692470812828152e+18,0.0,-0.0005000000237487257,0.0,-70.748046875
1.6692470817243668e+18,0.0,-0.0005000000237487257,0.0,-70.92969512939453
1.6692470821494057e+18,0.0,-0.0005000000237487257,0.0,-71.13107299804688
1.669247082582935e+18,0.0,-0.0005000000237487257,0.0,-71.33646392822266
1.669247082982647e+18,0.0,-0.0005000000237487257,0.0,-71.57026672363281
1.669247083407643e+18,0.0,-0.0005000000237487257,0.0,-71.81684112548828
1.6692470838160046e+18,0.0,-0.0005000000237487257,0.0,-72.11473083496094
1.669247084274389e+18,0.0,-0.0005000000237487257,0.0,-72.44225311279297
1.6692470847408707e+18,0.0,-0.0005000000237487257,0.0,-72.78582000732422
1.6692470851995072e+18,0.0,-0.0005000000237487257,0.0,-73.14398956298828
1.6692470856492255e+18,0.0,-0.0005000000237487257,0.0,-73.4891357421875
1.669247086065989e+18,0.0,-0.0005000000237487257,0.0,-73.906494140625
1.6692470865324608e+18,0.0,-0.0005000000237487257,0.0,-74.26127624511719
1.6692470869160138e+18,0.0,-0.0005000000237487257,0.0,-74.68212127685547
1.6692470873409119e+18,0.0,-0.0005000000237487257,0.0,-75.12129211425781
1.6692470877742687e+18,0.0,-0.0005000000237487257,0.0,-75.59761047363281
1.6692470882577613e+18,0.0,-0.0005000000237487257,0.0,-76.00537872314453
1.6692470886823483e+18,0.0,-0.0005000000237487257,0.0,-76.37530517578125
1.6692470890991214e+18,0.0,-0.0005000000237487257,0.0,-76.7517318725586
1.6692470895325576e+18,0.0,-0.0005000000237487257,0.0,-77.21700286865234
1.6692470901165875e+18,0.0,-0.0005000000237487257,0.0,-77.53848266601562
1.6692470905408095e+18,0.0,-0.0005000000237487257,0.0,-77.84087371826172
1.6692470909742456e+18,0.0,-0.0005000000237487257,0.0,-78.13520812988281
1.669247091424007e+18,0.0,-0.0005000000237487257,0.0,-78.37361907958984
1.669247091815806e+18,0.0,-0.0005000000237487257,0.0,-78.60639953613281
1.6692470922239063e+18,0.0,-0.0005000000237487257,0.0,-78.81580352783203
1.6692470926241196e+18,0.0,-0.0005000000237487257,0.0,-79.0451431274414
1.6692470930990456e+18,0.0,-0.0005000000237487257,0.0,-79.21302032470703
1.6692470934907315e+18,0.0,-0.0005000000237487257,0.0,-79.37220001220703
1.6692470939072492e+18,0.0,-0.0005000000237487257,0.0,-79.51655578613281
1.6692470943238817e+18,0.0,-0.0005000000237487257,0.0,-79.6393814086914
1.669247094732099e+18,0.0,-0.0005000000237487257,0.0,-79.74169158935547
1.6692470951322665e+18,0.0,-0.0005000000237487257,0.0,-79.82902526855469
1.6692470955405158e+18,0.0,-0.0005000000237487257,0.0,-79.89839172363281
1.669247095957091e+18,0.0,-0.0005000000237487257,0.0,-79.9508056640625
1.6692470963740383e+18,0.0,-0.0005000000237487257,0.0,-79.98506927490234
1.669247096807243e+18,0.0,-0.0005000000237487257,0.0,-79.99937438964844
1.6692470972237862e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.669247097640374e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.669247098048681e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.669247098448635e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.669247098865398e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.6692470992821453e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.669247099723796e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.6692471002487734e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.6692471006403425e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.66924710104029e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.669247101432185e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.6692471018487675e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.6692471022657152e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.6692471026902287e+18,0.0,-0.0005000000237487257,0.0,-80.0
1.6692471031070057e+18,0.0,-0.0005000000237487257,0.0,-80.00149536132812
1.6692471035068027e+18,0.0,-0.0005000000237487257,0.0,-80.01785278320312
1.6692471039152758e+18,0.0,-0.0005000000237487257,0.0,-80.05435943603516
1.6692471043403005e+18,0.0,-0.0005000000237487257,0.0,-80.10902404785156
1.6692471047650235e+18,0.0,-0.0005000000237487257,0.0,-80.1864242553711
1.669247105206906e+18,0.0,-0.0005000000237487257,0.0,-80.3440933227539
1.669247105873656e+18,0.0,-0.0005000000237487257,0.0,-80.46798706054688
1.669247106289911e+18,0.0,-0.0005000000237487257,0.0,-80.59896850585938
1.6692471066816522e+18,0.0,-0.0005000000237487257,0.0,-80.77880096435547
1.6692471071484193e+18,0.0,-0.0005000000237487257,0.0,-80.9551010131836
1.669247107565057e+18,0.0,-0.0005000000237487257,0.0,-81.1493911743164
1.6692471079732362e+18,0.0,-0.0005000000237487257,0.0,-81.36109924316406
1.6692471083817846e+18,0.0,-0.0005000000237487257,0.0,-81.61470794677734
1.6692471088316608e+18,0.0,-0.0005000000237487257,0.0,-81.8775863647461
1.6692471092651372e+18,0.0,-0.0005000000237487257,0.0,-82.19355773925781
1.6692471097483226e+18,0.0,-0.0005000000237487257,0.0,-82.55642700195312
1.6692471102566308e+18,0.0,-0.0005000000237487257,0.0,-82.91615295410156
1.6692471107232182e+18,0.0,-0.0005000000237487257,0.0,-83.27334594726562
1.66924711116488e+18,0.0,-0.0005000000237487257,0.0,-83.65206146240234
1.669247111606404e+18,0.0,-0.0005000000237487257,0.0,-84.05057525634766
1.66924711203996e+18,0.0,-0.0005000000237487257,0.0,-84.43161010742188
1.6692471124397373e+18,0.0,-0.0005000000237487257,0.0,-84.82978057861328
1.669247112848198e+18,0.0,-0.0005000000237487257,0.0,-85.23822784423828
1.6692471132397112e+18,0.0,-0.0005000000237487257,0.0,-85.65237426757812
1.669247113664714e+18,0.0,-0.0005000000237487257,0.0,-86.02970886230469
1.6692471140649692e+18,0.0,-0.0005000000237487257,0.0,-86.41560363769531
1.6692471144982963e+18,0.0,-0.0005000000237487257,0.0,-86.76554870605469
1.6692471149063347e+18,0.0,-0.0005000000237487257,0.0,-87.08135223388672
1.669247115298077e+18,0.0,-0.0005000000237487257,0.0,-87.39625549316406
1.6692471157063744e+18,0.0,-0.0005000000237487257,0.0,-87.75582122802734
1.6692471162065283e+18,0.0,-0.0005000000237487257,0.0,-88.08244323730469
1.6692471166979779e+18,0.0,-0.0005000000237487257,0.0,-88.33015441894531
1.6692471170983695e+18,0.0,-0.0005000000237487257,0.0,-88.57694244384766
1.669247117522885e+18,0.0,-0.0005000000237487257,0.0,-88.799072265625
1.6692471179397345e+18,0.0,-0.0005000000237487257,0.0,-88.99285888671875
1.6692471183395907e+18,0.0,-0.0005000000237487257,0.0,-89.17410278320312
1.6692471187563766e+18,0.0,-0.0005000000237487257,0.0,-89.33740234375
1.6692471191644196e+18,0.0,-0.0005000000237487257,0.0,-89.49275207519531
1.6692471196061335e+18,0.0,-0.0005000000237487257,0.0,-89.62457275390625
1.6692471200312863e+18,0.0,-0.0005000000237487257,0.0,-89.73149871826172
1.6692471204481344e+18,0.0,-0.0005000000237487257,0.0,-89.82453918457031
1.6692471208727946e+18,0.0,-0.0005000000237487257,0.0,-89.9134521484375
1.669247121415564e+18,0.0,-0.0005000000237487257,0.0,-89.96109771728516
1.6692471218311624e+18,0.0,-0.0005000000237487257,0.0,-89.98953247070312
1.669247122239366e+18,0.0,-0.0005000000237487257,0.0,-90.00001525878906
1.6692471226727647e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247123114619e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247123564649e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.66924712402264e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471244228567e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471248311158e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471252560876e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471256810506e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471261644027e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471266314253e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471270810166e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471275308388e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471279810076e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247128430919e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247128897425e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471293227151e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471297725535e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471301892467e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247130580939e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471309975864e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247131430987e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247131839152e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471322726047e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247132705732e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471331476244e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471336223823e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471340639672e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471344806687e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471348890074e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471352891546e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.669247135705632e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471361056916e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471365223718e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471369390116e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471373891144e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471378307128e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471382557153e+18,0.0,-0.0005000000237487257,0.0,-90.0
1.6692471386722504e+18,0.0,-0.0005000000237487257,0.0,-90.00475311279297
1.669247139080651e+18,0.0,-0.0005000000237487257,0.0,-90.02687072753906
1.6692471394973302e+18,0.0,-0.0005000000237487257,0.0,-90.0704574584961
1.6692471399306056e+18,0.0,-0.0005000000237487257,0.0,-90.13140106201172
1.669247140355505e+18,0.0,-0.0005000000237487257,0.0,-90.21347045898438
1.6692471407808228e+18,0.0,-0.0005000000237487257,0.0,-90.32298278808594
1.6692471412472532e+18,0.0,-0.0005000000237487257,0.0,-90.49335479736328
1.669247141822085e+18,0.0,-0.0005000000237487257,0.0,-90.63548278808594
1.6692471422303808e+18,0.0,-0.0005000000237487257,0.0,-90.79121398925781
1.6692471426305142e+18,0.0,-0.0005000000237487257,0.0,-90.96882629394531
1.669247143038556e+18,0.0,-0.0005000000237487257,0.0,-91.17469787597656
1.6692471434720468e+18,0.0,-0.0005000000237487257,0.0,-91.4104995727539
1.669247143922112e+18,0.0,-0.0005000000237487257,0.0,-91.66849517822266
1.6692471443719585e+18,0.0,-0.0005000000237487257,0.0,-91.91612243652344
1.6692471447719557e+18,0.0,-0.0005000000237487257,0.0,-92.19422912597656
1.6692471451885734e+18,0.0,-0.0005000000237487257,0.0,-92.48333740234375
1.6692471456051715e+18,0.0,-0.0005000000237487257,0.0,-92.81452178955078
1.6692471460385477e+18,0.0,-0.0005000000237487257,0.0,-93.17448425292969
1.6692471464884844e+18,0.0,-0.0005000000237487257,0.0,-93.53821563720703
1.6692471469221668e+18,0.0,-0.0005000000237487257,0.0,-93.92169189453125
1.669247147355184e+18,0.0,-0.0005000000237487257,0.0,-94.3061294555664
1.6692471477634954e+18,0.0,-0.0005000000237487257,0.0,-94.70853424072266
1.6692471481717944e+18,0.0,-0.0005000000237487257,0.0,-95.12727355957031
1.6692471485800783e+18,0.0,-0.0005000000237487257,0.0,-95.54631805419922
1.6692471490049981e+18,0.0,-0.0005000000237487257,0.0,-95.9565200805664
1.6692471494300513e+18,0.0,-0.0005000000237487257,0.0,-96.3813247680664
1.669247149904958e+18,0.0,-0.0005000000237487257,0.0,-96.77447509765625
1.6692471503635136e+18,0.0,-0.0005000000237487257,0.0,-97.14500427246094
1.6692471508216305e+18,0.0,-0.0005000000237487257,0.0,-97.46354675292969
1.6692471512468068e+18,0.0,-0.0005000000237487257,0.0,-97.78413391113281
1.6692471516884252e+18,0.0,-0.0005000000237487257,0.0,-98.15856170654297
1.669247152263511e+18,0.0,-0.0005000000237487257,0.0,-98.42444610595703
1.6692471527048814e+18,0.0,-0.0005000000237487257,0.0,-98.66388702392578
1.6692471531382866e+18,0.0,-0.0005000000237487257,0.0,-98.87881469726562
1.6692471535550426e+18,0.0,-0.0005000000237487257,0.0,-99.06619262695312
1.6692471539549094e+18,0.0,-0.0005000000237487257,0.0,-99.23607635498047
1.6692471543549809e+18,0.0,-0.0005000000237487257,0.0,-99.38924407958984
1.669247154755006e+18,0.0,-0.0005000000237487257,0.0,-99.53458404541016
1.6692471551883272e+18,0.0,-0.0005000000237487257,0.0,-99.67373657226562
1.669247155663174e+18,0.0,-0.0005000000237487257,0.0,-99.77518463134766
1.6692471560883046e+18,0.0,-0.0005000000237487257,0.0,-99.85604858398438
1.669247156496501e+18,0.0,-0.0005000000237487257,0.0,-99.91764831542969
1.6692471568964544e+18,0.0,-0.0005000000237487257,0.0,-99.96390533447266
1.6692471573131794e+18,0.0,-0.0005000000237487257,0.0,-99.99092102050781
1.669247157721425e+18,0.0,-0.0005000000237487257,0.0,-100.00001525878906
1.669247158171512e+18,0.0,-0.0005000000237487257,0.0,-100.00234985351562
1.669247158638028e+18,0.0,-0.0005000000237487257,0.0,-100.02546691894531
1.669247159113386e+18,0.0,-0.0005000000237487257,0.0,-100.06818389892578
1.6692471595546488e+18,0.0,-0.0005000000237487257,0.0,-100.12667846679688
1.6692471599631498e+18,0.0,-0.0005000000237487257,0.0,-100.20520782470703
1.6692471603879954e+18,0.0,-0.0005000000237487257,0.0,-100.310302734375
1.6692471608299126e+18,0.0,-0.0005000000237487257,0.0,-100.42488861083984
1.669247161246558e+18,0.0,-0.0005000000237487257,0.0,-100.56759643554688
1.6692471616796882e+18,0.0,-0.0005000000237487257,0.0,-100.72325897216797
1.6692471621045184e+18,0.0,-0.0005000000237487257,0.0,-100.89347839355469
1.6692471625129923e+18,0.0,-0.0005000000237487257,0.0,-101.08684539794922
1.6692471629296945e+18,0.0,-0.0005000000237487257,0.0,-101.28273010253906
1.6692471633213215e+18,0.0,-0.0005000000237487257,0.0,-101.5175552368164
1.6692471637547868e+18,0.0,-0.0005000000237487257,0.0,-101.7720947265625
1.6692471641879327e+18,0.0,-0.0005000000237487257,0.0,-102.04700469970703
1.6692471646130163e+18,0.0,-0.0005000000237487257,0.0,-102.34793853759766
1.6692471650545843e+18,0.0,-0.0005000000237487257,0.0,-102.67025756835938
1.6692471654964692e+18,0.0,-0.0005000000237487257,0.0,-102.99844360351562
1.6692471659128315e+18,0.0,-0.0005000000237487257,0.0,-103.33406066894531
1.6692471663210862e+18,0.0,-0.0005000000237487257,0.0,-103.70660400390625
1.6692471667543677e+18,0.0,-0.0005000000237487257,0.0,-104.0897216796875
1.6692471671713334e+18,0.0,-0.0005000000237487257,0.0,-104.5213851928711
1.6692471676295086e+18,0.0,-0.0005000000237487257,0.0,-104.95355987548828
1.6692471680543613e+18,0.0,-0.0005000000237487257,0.0,-105.36056518554688
1.669247168454478e+18,0.0,-0.0005000000237487257,0.0,-105.76922607421875
1.6692471688709617e+18,0.0,-0.0005000000237487257,0.0,-106.15019989013672
1.6692471692877348e+18,0.0,-0.0005000000237487257,0.0,-106.6077880859375
1.6692471698043136e+18,0.0,-0.0005000000237487257,0.0,-106.96373748779297
1.6692471702379246e+18,0.0,-0.0005000000237487257,0.0,-107.34207153320312
1.6692471707127741e+18,0.0,-0.0005000000237487257,0.0,-107.65947723388672
1.6692471711544632e+18,0.0,-0.0005000000237487257,0.0,-107.97343444824219
1.669247171612691e+18,0.0,-0.0005000000237487257,0.0,-108.24212646484375
1.6692471720294275e+18,0.0,-0.0005000000237487257,0.0,-108.63818359375
1.6692471727292861e+18,0.0,-0.0005000000237487257,0.0,-108.86491394042969
1.669247173162655e+18,0.0,-0.0005000000237487257,0.0,-109.07099151611328
1.669247173604086e+18,0.0,-0.0005000000237487257,0.0,-109.25685119628906
1.669247174046156e+18,0.0,-0.0005000000237487257,0.0,-109.42194366455078
1.669247174487578e+18,0.0,-0.0005000000237487257,0.0,-109.55679321289062
1.669247174895877e+18,0.0,-0.0005000000237487257,0.0,-109.67657470703125
1.6692471753124925e+18,0.0,-0.0005000000237487257,0.0,-109.77537536621094
1.6692471757213102e+18,0.0,-0.0005000000237487257,0.0,-109.86312866210938
1.6692471761793981e+18,0.0,-0.0005000000237487257,0.0,-109.93885040283203
1.6692471767040558e+18,0.0,-0.0005000000237487257,0.0,-109.97801971435547
1.6692471771291745e+18,0.0,-0.0005000000237487257,0.0,-109.99691772460938
1.669247177537423e+18,0.0,-0.0005000000237487257,0.0,-110.0
1.669247177937473e+18,0.0,-0.0005000000237487257,0.0,-110.0
1.669247178345697e+18,0.0,-0.0005000000237487257,0.0,-110.0
1.669247178795748e+18,0.0,-0.0005000000237487257,0.0,-110.0
1.6692471792539896e+18,0.0,-0.0005000000237487257,0.0,-110.0
1.669247179703941e+18,0.0,-0.0005000000237487257,0.0,-110.01117706298828
1.6692471801958638e+18,0.0,-0.0005000000237487257,0.0,-110.04695129394531
1.669247180670505e+18,0.0,-0.0005000000237487257,0.0,-110.10140991210938
1.6692471811121375e+18,0.0,-0.0005000000237487257,0.0,-110.1707763671875
1.6692471815204434e+18,0.0,-0.0005000000237487257,0.0,-110.25790405273438
1.6692471819372716e+18,0.0,-0.0005000000237487257,0.0,-110.36888885498047
1.6692471823622815e+18,0.0,-0.0005000000237487257,0.0,-110.51904296875
1.6692471828538127e+18,0.0,-0.0005000000237487257,0.0,-110.6876220703125
1.6692471833205036e+18,0.0,-0.0005000000237487257,0.0,-110.86219024658203
1.669247183753988e+18,0.0,-0.0005000000237487257,0.0,-111.04261016845703
1.6692471841539615e+18,0.0,-0.0005000000237487257,0.0,-111.23462677001953
1.6692471845455404e+18,0.0,-0.0005000000237487257,0.0,-111.46519470214844
1.6692471849703926e+18,0.0,-0.0005000000237487257,0.0,-111.69776916503906
1.6692471853790817e+18,0.0,-0.0005000000237487257,0.0,-111.99884033203125
1.6692471858537124e+18,0.0,-0.0005000000237487257,0.0,-112.3389663696289
1.6692471863538212e+18,0.0,-0.0005000000237487257,0.0,-112.64598846435547
1.6692471867706609e+18,0.0,-0.0005000000237487257,0.0,-112.97113800048828
1.6692471871955628e+18,0.0,-0.0005000000237487257,0.0,-113.3233642578125
1.6692471876287823e+18,0.0,-0.0005000000237487257,0.0,-113.71354675292969
1.669247188078748e+18,0.0,-0.0005000000237487257,0.0,-114.0970230102539
1.6692471884952788e+18,0.0,-0.0005000000237487257,0.0,-114.51851654052734
1.6692471889371727e+18,0.0,-0.0005000000237487257,0.0,-114.95157623291016
1.6692471893620244e+18,0.0,-0.0005000000237487257,0.0,-115.35765075683594
1.6692471897618693e+18,0.0,-0.0005000000237487257,0.0,-115.75715637207031
1.6692471901701663e+18,0.0,-0.0005000000237487257,0.0,-116.12980651855469
1.6692471905710362e+18,0.0,-0.0005000000237487257,0.0,-116.51993560791016
1.669247191011912e+18,0.0,-0.0005000000237487257,0.0,-116.86382293701172
1.669247191428669e+18,0.0,-0.0005000000237487257,0.0,-117.22150421142578
1.6692471918703058e+18,0.0,-0.0005000000237487257,0.0,-117.55756378173828
1.6692471923286103e+18,0.0,-0.0005000000237487257,0.0,-117.86469268798828
1.669247192761955e+18,0.0,-0.0005000000237487257,0.0,-118.1265640258789
1.6692471931618586e+18,0.0,-0.0005000000237487257,0.0,-118.37706756591797
1.6692471935701169e+18,0.0,-0.0005000000237487257,0.0,-118.6202163696289
1.6692471940033705e+18,0.0,-0.0005000000237487257,0.0,-118.83879089355469
1.669247194420549e+18,0.0,-0.0005000000237487257,0.0,-119.04779815673828
1.6692471948617953e+18,0.0,-0.0005000000237487257,0.0,-119.22777557373047
1.6692471952868477e+18,0.0,-0.0005000000237487257,0.0,-119.39241790771484
1.669247195711741e+18,0.0,-0.0005000000237487257,0.0,-119.52810668945312
1.6692471961119404e+18,0.0,-0.0005000000237487257,0.0,-119.6493148803711
1.6692471965199619e+18,0.0,-0.0005000000237487257,0.0,-119.75704956054688
1.6692471969533752e+18,0.0,-0.0005000000237487257,0.0,-119.84149932861328
1.669247197361835e+18,0.0,-0.0005000000237487257,0.0,-119.91346740722656
1.6692471978117693e+18,0.0,-0.0005000000237487257,0.0,-119.96012115478516
1.669247198228329e+18,0.0,-0.0005000000237487257,0.0,-119.98853302001953
1.6692471986199027e+18,0.0,-0.0005000000237487257,0.0,-119.99972534179688
1.6692471990116628e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.6692471994284393e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.6692471999865546e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.6692472004117174e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.669247200878197e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.6692472013781537e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.6692472017864648e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.6692472022031516e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.669247202728047e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.669247203357093e+18,0.0,-0.0005000000237487257,0.0,-120.0
1.6692472039197537e+18,0.0,-0.0005000000237487257,0.0,-120.00030517578125
1.6692472043531034e+18,0.0,-0.0005000000237487257,0.0,-120.01394653320312
1.6692472047865746e+18,0.0,-0.0005000000237487257,0.0,-120.04405212402344
1.66924720518632e+18,0.0,-0.0005000000237487257,0.0,-120.09715270996094
1.6692472056282854e+18,0.0,-0.0005000000237487257,0.0,-120.16707611083984
1.6692472060447905e+18,0.0,-0.0005000000237487257,0.0,-120.25950622558594
1.6692472064780063e+18,0.0,-0.0005000000237487257,0.0,-120.36888885498047
1.669247206903005e+18,0.0,-0.0005000000237487257,0.0,-120.49970245361328
1.669247207336537e+18,0.0,-0.0005000000237487257,0.0,-120.66866302490234
1.6692472078113021e+18,0.0,-0.0005000000237487257,0.0,-120.82899475097656
1.6692472082115622e+18,0.0,-0.0005000000237487257,0.0,-121.01468658447266
1.6692472086366047e+18,0.0,-0.0005000000237487257,0.0,-121.2196273803711
1.6692472090529672e+18,0.0,-0.0005000000237487257,0.0,-121.43798828125
1.6692472094695729e+18,0.0,-0.0005000000237487257,0.0,-121.70426177978516
1.6692472099278979e+18,0.0,-0.0005000000237487257,0.0,-121.98037719726562
1.6692472103615956e+18,0.0,-0.0005000000237487257,0.0,-122.2697525024414
1.6692472107945482e+18,0.0,-0.0005000000237487257,0.0,-122.57160949707031
1.6692472112110797e+18,0.0,-0.0005000000237487257,0.0,-122.89997100830078
1.6692472116457208e+18,0.0,-0.0005000000237487257,0.0,-123.24806213378906
1.6692472120697009e+18,0.0,-0.0005000000237487257,0.0,-123.64342498779297
1.669247212536158e+18,0.0,-0.0005000000237487257,0.0,-124.03238677978516
1.6692472129612442e+18,0.0,-0.0005000000237487257,0.0,-124.44113159179688
1.66924721339465e+18,0.0,-0.0005000000237487257,0.0,-125.0552749633789
1.6692472140028933e+18,0.0,-0.0005000000237487257,0.0,-125.54631805419922
1.66924721449487e+18,0.0,-0.0005000000237487257,0.0,-125.95560455322266
1.6692472149276096e+18,0.0,-0.0005000000237487257,0.0,-126.2451171875
1.6692472153944963e+18,0.0,-0.0005000000237487257,0.0,-126.24524688720703
1.6692472158358963e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.6692472162943526e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.6692472167694979e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.6692472171705244e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.669247217577682e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.6692472179950607e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.6692472183944384e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.6692472188275676e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
1.6692472192442447e+18,0.0,-0.0005000000237487257,0.0,-126.24525451660156
